ID,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,DM_category,Label,Score
63395,3,3) $200 - $350,211.73,0,1,Rural,0,Phone,Womens E-Mail,1,1,0.7054
63396,2,2) $100 - $200,119.4,1,0,Urban,0,Phone,No E-Mail,6,0,0.0098
63397,2,2) $100 - $200,156.72,0,1,Urban,0,Web,Womens E-Mail,1,0,0.3952
63398,10,2) $100 - $200,197.87,1,0,Urban,0,Web,Mens E-Mail,2,0,0.0445
63399,9,1) $0 - $100,99.48,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.0201
63400,2,1) $0 - $100,45.16,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.3397
63401,5,2) $100 - $200,121.8,1,0,Urban,0,Web,No E-Mail,6,0,0.0046
63402,10,2) $100 - $200,147.11,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0191
63403,6,3) $200 - $350,286.67,1,0,Urban,1,Multichannel,No E-Mail,6,0,0.0082
63404,7,5) $500 - $750,693.65,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.2347
63405,4,2) $100 - $200,194.74,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.2056
63406,6,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.14
63407,6,2) $100 - $200,170.89,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.101
63408,11,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0225
63409,1,3) $200 - $350,243.82,1,0,Rural,0,Multichannel,No E-Mail,6,0,0.1887
63410,9,4) $350 - $500,453.47,0,1,Urban,0,Multichannel,Mens E-Mail,3,1,0.5366
63411,4,3) $200 - $350,276.19,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.4641
63412,11,1) $0 - $100,50.56,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.0013
63413,2,4) $350 - $500,482.49,1,0,Surburban,0,Multichannel,Mens E-Mail,2,1,0.9009
63414,2,4) $350 - $500,472.28,1,1,Rural,0,Web,Mens E-Mail,5,1,0.9486
63415,1,4) $350 - $500,430.21,0,1,Rural,0,Phone,Mens E-Mail,3,1,0.9436
63416,9,3) $200 - $350,295.97,0,1,Surburban,0,Phone,No E-Mail,5,0,0.0233
63417,9,1) $0 - $100,90.35,0,1,Urban,0,Web,No E-Mail,5,0,0.0158
63418,6,1) $0 - $100,30.5,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.0651
63419,11,2) $100 - $200,195.84,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.0085
63420,2,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,3,0,0.2871
63421,5,1) $0 - $100,92.89,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0048
63422,12,2) $100 - $200,109.21,0,1,Surburban,0,Phone,No E-Mail,5,0,0.0048
63423,10,3) $200 - $350,344.21,1,1,Surburban,0,Web,Womens E-Mail,5,0,0.0887
63424,2,1) $0 - $100,87.99,1,0,Urban,0,Phone,No E-Mail,6,0,0.0102
63425,11,2) $100 - $200,192.03,0,1,Rural,1,Phone,No E-Mail,5,0,0.005
63426,3,5) $500 - $750,680.11,0,1,Urban,1,Multichannel,Womens E-Mail,1,1,0.7452
63427,9,1) $0 - $100,69.1,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0042
63428,7,4) $350 - $500,360.2,1,0,Urban,0,Web,Mens E-Mail,2,0,0.4462
63429,1,4) $350 - $500,419.23,0,1,Urban,0,Phone,Womens E-Mail,1,1,0.8012
63430,2,3) $200 - $350,298.52,1,1,Urban,1,Multichannel,Mens E-Mail,5,1,0.5623
63431,2,1) $0 - $100,39.37,0,1,Urban,1,Web,Womens E-Mail,1,0,0.2228
63432,10,5) $500 - $750,538.43,1,0,Surburban,1,Multichannel,Mens E-Mail,2,0,0.1547
63433,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,6,0,0.0006
63434,4,"6) $750 - $1,000",854.62,1,1,Urban,1,Web,Womens E-Mail,5,1,0.9836
63435,4,2) $100 - $200,151.91,0,1,Urban,0,Web,Mens E-Mail,3,0,0.2609
63436,11,1) $0 - $100,82.26,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0004
63437,10,3) $200 - $350,227.66,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.0442
63438,4,5) $500 - $750,511.62,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.2548
63439,1,"7) $1,000 +",1501.02,1,0,Surburban,1,Multichannel,No E-Mail,6,1,0.9999
63440,11,1) $0 - $100,69.86,1,0,Rural,1,Web,No E-Mail,6,0,0.0007
63441,10,4) $350 - $500,434.98,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.0897
63442,10,2) $100 - $200,189.19,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0008
63443,9,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,3,0,0.0322
63444,7,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,5,0,0.0213
63445,11,2) $100 - $200,156.72,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0021
63446,5,3) $200 - $350,314.96,1,1,Surburban,0,Phone,No E-Mail,11,1,0.7421
63447,7,5) $500 - $750,742.73,1,0,Rural,1,Web,Mens E-Mail,2,0,0.4996
63448,4,1) $0 - $100,47.84,1,0,Urban,0,Web,Mens E-Mail,2,0,0.1829
63449,2,1) $0 - $100,29.99,1,0,Rural,0,Web,Womens E-Mail,4,0,0.1567
63450,1,1) $0 - $100,97.03,0,1,Urban,0,Web,No E-Mail,5,0,0.1882
63451,4,4) $350 - $500,480.73,1,1,Rural,0,Phone,Mens E-Mail,5,1,0.8156
63452,4,2) $100 - $200,130.78,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0975
63453,6,4) $350 - $500,392.14,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.4827
63454,1,3) $200 - $350,254.53,1,0,Rural,0,Phone,No E-Mail,6,0,0.0765
63455,10,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0032
63456,3,1) $0 - $100,83.25,1,0,Urban,1,Web,No E-Mail,6,0,0.0062
63457,10,1) $0 - $100,30.6,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.0198
63458,1,"7) $1,000 +",1263.98,1,0,Surburban,1,Web,Mens E-Mail,2,1,1
63459,10,5) $500 - $750,508.58,0,1,Urban,1,Web,Womens E-Mail,1,0,0.103
63460,3,1) $0 - $100,33.24,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0336
63461,6,1) $0 - $100,67.49,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.105
63462,7,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.0342
63463,6,5) $500 - $750,590.33,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.188
63464,2,5) $500 - $750,533.37,1,1,Surburban,1,Web,Womens E-Mail,5,1,0.5147
63465,6,3) $200 - $350,252.13,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0108
63466,10,1) $0 - $100,32.39,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0123
63467,8,2) $100 - $200,102.79,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0004
63468,11,5) $500 - $750,515.31,1,1,Urban,1,Phone,Mens E-Mail,5,0,0.0314
63469,1,2) $100 - $200,123.09,0,1,Surburban,0,Phone,No E-Mail,5,0,0.1218
63470,11,2) $100 - $200,107.35,0,1,Urban,1,Web,Mens E-Mail,3,0,0.0131
63471,9,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.0464
63472,1,1) $0 - $100,29.99,0,1,Rural,0,Web,Womens E-Mail,1,1,0.6999
63473,10,2) $100 - $200,102.41,0,1,Surburban,1,Phone,No E-Mail,5,0,0.004
63474,10,3) $200 - $350,233.84,1,0,Rural,0,Web,Womens E-Mail,4,0,0.0333
63475,4,3) $200 - $350,323.37,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.036
63476,4,2) $100 - $200,101.45,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0101
63477,10,1) $0 - $100,98.51,0,1,Surburban,0,Web,No E-Mail,5,0,0.0157
63478,5,2) $100 - $200,120.35,0,1,Rural,1,Phone,No E-Mail,5,0,0.0393
63479,2,5) $500 - $750,694.32,1,0,Surburban,1,Multichannel,Mens E-Mail,2,1,0.7504
63480,4,3) $200 - $350,224.91,1,1,Surburban,0,Web,Mens E-Mail,5,0,0.3906
63481,10,2) $100 - $200,105.16,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0119
63482,8,3) $200 - $350,297.12,0,1,Urban,1,Multichannel,Mens E-Mail,3,0,0.1356
63483,9,3) $200 - $350,282.6,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0338
63484,1,5) $500 - $750,666.09,1,1,Surburban,1,Multichannel,Womens E-Mail,5,1,0.735
63485,11,1) $0 - $100,36.91,0,1,Urban,0,Web,No E-Mail,5,0,0.0066
63486,8,2) $100 - $200,127.66,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0036
63487,5,3) $200 - $350,228.84,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0176
63488,9,1) $0 - $100,89.48,0,1,Surburban,1,Web,No E-Mail,5,0,0.0069
63489,10,2) $100 - $200,192.45,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.0194
63490,4,2) $100 - $200,141.89,1,0,Surburban,1,Web,No E-Mail,6,0,0.0027
63491,8,3) $200 - $350,265.93,0,1,Surburban,1,Web,No E-Mail,5,0,0.018
63492,6,3) $200 - $350,255.87,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0404
63493,2,3) $200 - $350,241.27,1,0,Urban,0,Multichannel,Mens E-Mail,2,1,0.6994
63494,10,1) $0 - $100,53.43,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.0196
63495,8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,6,0,0.001
63496,3,3) $200 - $350,268.99,1,0,Rural,0,Web,No E-Mail,6,0,0.0912
63497,4,4) $350 - $500,432.44,1,0,Urban,0,Web,No E-Mail,6,0,0.0508
63498,6,3) $200 - $350,343.8,1,0,Urban,0,Multichannel,Mens E-Mail,2,0,0.4149
63499,5,3) $200 - $350,230.3,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.214
63500,4,5) $500 - $750,667.84,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.2681
63501,3,4) $350 - $500,404.1,1,0,Rural,1,Web,No E-Mail,6,0,0.1285
63502,4,3) $200 - $350,317.33,0,1,Urban,0,Phone,No E-Mail,5,0,0.1007
63503,11,4) $350 - $500,450.41,0,1,Surburban,0,Multichannel,Womens E-Mail,1,0,0.256
63504,10,1) $0 - $100,88.42,0,1,Urban,1,Web,Mens E-Mail,3,0,0.0316
63505,2,"6) $750 - $1,000",948.24,0,1,Surburban,1,Web,Mens E-Mail,3,1,0.9975
63506,1,5) $500 - $750,709.89,1,0,Rural,1,Phone,No E-Mail,6,0,0.0978
63507,1,5) $500 - $750,509.38,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.4775
63508,8,4) $350 - $500,473.55,0,1,Surburban,0,Multichannel,No E-Mail,5,0,0.2189
63509,1,5) $500 - $750,550.39,0,1,Surburban,1,Phone,No E-Mail,5,0,0.2451
63510,5,3) $200 - $350,305.31,1,0,Urban,0,Multichannel,Womens E-Mail,4,0,0.0707
63511,9,3) $200 - $350,296.43,1,0,Surburban,1,Web,No E-Mail,6,0,0.0014
63512,2,3) $200 - $350,269.18,1,0,Surburban,1,Multichannel,Womens E-Mail,4,0,0.101
63513,2,3) $200 - $350,292.04,0,1,Urban,0,Phone,Mens E-Mail,3,1,0.5802
63514,2,1) $0 - $100,93.85,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0103
63515,1,1) $0 - $100,41.64,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0713
63516,7,2) $100 - $200,198.46,1,0,Urban,0,Web,Mens E-Mail,2,0,0.0941
63517,6,2) $100 - $200,170.15,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.0648
63518,11,2) $100 - $200,156.02,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.0192
63519,6,2) $100 - $200,110.98,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.1368
63520,6,1) $0 - $100,67.97,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.0651
63521,7,3) $200 - $350,219.69,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.1278
63522,10,1) $0 - $100,34.77,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0229
63523,4,1) $0 - $100,55.72,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.088
63524,3,"7) $1,000 +",1521.26,1,0,Urban,1,Multichannel,Mens E-Mail,2,1,1
63525,5,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,6,0,0.0047
63526,9,"6) $750 - $1,000",806.84,0,1,Urban,1,Multichannel,Mens E-Mail,3,1,0.9752
63527,4,5) $500 - $750,547.02,1,0,Rural,1,Phone,No E-Mail,6,0,0.0253
63528,3,3) $200 - $350,213.24,1,1,Surburban,0,Phone,Womens E-Mail,5,0,0.3711
63529,3,3) $200 - $350,245.78,1,0,Urban,1,Phone,No E-Mail,6,0,0.0088
63530,4,3) $200 - $350,268.8,0,1,Urban,0,Multichannel,No E-Mail,5,0,0.2334
63531,6,2) $100 - $200,145.03,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0405
63532,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0322
63533,5,1) $0 - $100,77.35,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.2139
63534,11,2) $100 - $200,138.98,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0009
63535,9,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0023
63536,11,2) $100 - $200,120.25,0,1,Rural,1,Phone,Mens E-Mail,3,0,0.0233
63537,2,2) $100 - $200,109.26,1,0,Urban,1,Web,No E-Mail,6,0,0.0068
63538,9,2) $100 - $200,104.92,0,1,Urban,0,Web,No E-Mail,5,0,0.0152
63539,10,3) $200 - $350,258.33,0,1,Rural,0,Phone,Mens E-Mail,3,0,0.2414
63540,2,4) $350 - $500,392.14,0,1,Urban,0,Phone,Womens E-Mail,1,1,0.7663
63541,11,4) $350 - $500,442.29,1,0,Surburban,0,Web,No E-Mail,6,0,0.0049
63542,1,4) $350 - $500,470.51,1,1,Rural,0,Web,Womens E-Mail,5,1,0.9355
63543,4,4) $350 - $500,362.08,0,1,Surburban,0,Web,Womens E-Mail,1,1,0.6682
63544,4,5) $500 - $750,660.74,1,0,Surburban,1,Multichannel,Mens E-Mail,2,1,0.5198
63545,1,3) $200 - $350,231.13,0,1,Surburban,0,Web,Mens E-Mail,3,1,0.7222
63546,3,3) $200 - $350,246.58,1,0,Urban,1,Multichannel,Womens E-Mail,4,0,0.0876
63547,11,3) $200 - $350,254.28,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.012
63548,7,1) $0 - $100,36.65,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.0955
63549,7,2) $100 - $200,146.66,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0417
63550,7,2) $100 - $200,174.59,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.003
63551,7,3) $200 - $350,272.65,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.1744
63552,2,2) $100 - $200,130.41,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.3624
63553,4,5) $500 - $750,526.59,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.3627
63554,2,3) $200 - $350,294.71,0,1,Surburban,0,Web,Womens E-Mail,1,1,0.6188
63555,1,1) $0 - $100,57.4,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0195
63556,1,2) $100 - $200,162.82,0,1,Surburban,0,Phone,No E-Mail,5,0,0.1231
63557,2,"7) $1,000 +",1002.07,0,1,Surburban,1,Phone,No E-Mail,5,1,0.9999
63558,2,1) $0 - $100,56.46,0,1,Surburban,0,Web,No E-Mail,5,0,0.164
63559,4,1) $0 - $100,56.78,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0195
63560,10,1) $0 - $100,40.14,0,1,Rural,0,Phone,Mens E-Mail,3,0,0.1201
63561,4,5) $500 - $750,670.31,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.065
63562,8,3) $200 - $350,226,1,0,Rural,1,Phone,Mens E-Mail,2,0,0.087
63563,12,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.0239
63564,5,2) $100 - $200,106.97,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.1005
63565,10,1) $0 - $100,76.86,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0197
63566,9,5) $500 - $750,536.8,1,1,Rural,1,Web,No E-Mail,11,1,0.7807
63567,1,3) $200 - $350,273.56,0,1,Urban,0,Phone,Womens E-Mail,1,1,0.5363
63568,4,"7) $1,000 +",1165.58,1,1,Urban,1,Web,No E-Mail,11,1,1
63569,4,1) $0 - $100,93.31,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0017
63570,7,5) $500 - $750,730.75,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0646
63571,3,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.1786
63572,9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0004
63573,11,1) $0 - $100,70.73,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.0084
63574,6,3) $200 - $350,258.69,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.2127
63575,1,1) $0 - $100,30.84,1,0,Rural,1,Web,Mens E-Mail,2,0,0.4637
63576,1,2) $100 - $200,164.76,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.3243
63577,5,3) $200 - $350,307.98,1,1,Surburban,0,Multichannel,No E-Mail,11,1,0.8899
63578,10,2) $100 - $200,173.3,1,0,Surburban,1,Web,No E-Mail,6,0,0.0006
63579,1,3) $200 - $350,320.31,1,1,Urban,0,Phone,Mens E-Mail,5,1,0.5633
63580,10,3) $200 - $350,262.41,1,0,Urban,0,Web,Mens E-Mail,2,0,0.0989
63581,3,2) $100 - $200,156.23,1,0,Surburban,0,Web,No E-Mail,6,0,0.0142
63582,6,2) $100 - $200,110.02,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0106
63583,2,2) $100 - $200,110.21,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0042
63584,7,2) $100 - $200,189.74,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0018
63585,3,1) $0 - $100,77.34,1,0,Urban,1,Phone,No E-Mail,6,0,0.0038
63586,2,3) $200 - $350,211.39,1,0,Rural,0,Phone,No E-Mail,6,0,0.0635
63587,1,3) $200 - $350,330.75,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.4251
63588,1,4) $350 - $500,452.67,0,1,Urban,1,Web,Mens E-Mail,3,1,0.8041
63589,4,2) $100 - $200,163.6,1,0,Rural,0,Phone,Womens E-Mail,4,0,0.0412
63590,2,2) $100 - $200,179.71,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0596
63591,10,3) $200 - $350,298.65,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0123
63592,7,2) $100 - $200,181.2,1,0,Rural,0,Phone,Womens E-Mail,4,0,0.0199
63593,7,1) $0 - $100,76.16,1,0,Surburban,1,Web,No E-Mail,6,0,0.0013
63594,9,1) $0 - $100,87.72,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.0204
63595,5,3) $200 - $350,204.86,1,0,Surburban,1,Web,No E-Mail,6,0,0.0046
63596,1,1) $0 - $100,71.13,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0318
63597,8,5) $500 - $750,557.68,0,1,Urban,1,Web,Mens E-Mail,3,0,0.1677
63598,2,2) $100 - $200,125.55,0,1,Urban,0,Phone,No E-Mail,5,0,0.1032
63599,3,5) $500 - $750,644.3,0,1,Rural,1,Phone,Mens E-Mail,3,1,0.7982
63600,3,3) $200 - $350,214.35,1,0,Urban,0,Web,Womens E-Mail,4,0,0.1126
63601,4,1) $0 - $100,32.58,1,0,Urban,0,Web,No E-Mail,6,0,0.0064
63602,12,3) $200 - $350,298.9,1,1,Surburban,0,Phone,Mens E-Mail,5,0,0.0429
63603,2,1) $0 - $100,40.95,0,1,Urban,0,Web,No E-Mail,5,0,0.1624
63604,2,"7) $1,000 +",1399.97,1,1,Surburban,1,Phone,No E-Mail,11,1,1
63605,11,1) $0 - $100,35.04,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.0316
63606,11,3) $200 - $350,204.34,0,1,Surburban,1,Web,No E-Mail,5,0,0.0064
63607,1,2) $100 - $200,137.8,1,0,Rural,1,Web,Womens E-Mail,4,0,0.084
63608,12,4) $350 - $500,389.4,1,0,Rural,0,Web,Mens E-Mail,2,0,0.359
63609,3,3) $200 - $350,230.04,1,1,Urban,0,Web,No E-Mail,11,1,0.9306
63610,7,1) $0 - $100,86.1,0,1,Urban,1,Phone,No E-Mail,5,0,0.0091
63611,2,2) $100 - $200,188.86,0,1,Rural,0,Phone,Womens E-Mail,1,1,0.543
63612,2,4) $350 - $500,378.63,0,1,Urban,0,Phone,No E-Mail,5,0,0.483
63613,2,5) $500 - $750,513.74,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.1209
63614,9,3) $200 - $350,229.33,1,1,Surburban,0,Phone,Mens E-Mail,5,0,0.0781
63615,10,2) $100 - $200,140.65,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.0192
63616,12,3) $200 - $350,321.81,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,0.1061
63617,6,4) $350 - $500,441.14,0,1,Urban,0,Multichannel,Womens E-Mail,1,1,0.7341
63618,9,3) $200 - $350,239.03,0,1,Urban,0,Phone,No E-Mail,5,0,0.0222
63619,9,2) $100 - $200,190.48,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.0457
63620,1,"7) $1,000 +",1584.31,1,0,Surburban,1,Multichannel,Mens E-Mail,2,1,1
63621,4,5) $500 - $750,580.86,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.35
63622,1,3) $200 - $350,202.21,1,0,Urban,0,Web,Womens E-Mail,4,0,0.146
63623,10,1) $0 - $100,64.87,1,0,Surburban,1,Web,No E-Mail,6,0,0.0006
63624,2,3) $200 - $350,222.05,1,0,Urban,0,Multichannel,Mens E-Mail,2,1,0.697
63625,1,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.1736
63626,1,1) $0 - $100,42.92,0,1,Surburban,1,Web,No E-Mail,5,0,0.0909
63627,1,5) $500 - $750,626.77,1,1,Surburban,1,Web,No E-Mail,11,1,0.954
63628,4,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.0149
63629,1,1) $0 - $100,30.25,0,1,Surburban,0,Phone,No E-Mail,5,0,0.1257
63630,9,2) $100 - $200,116.45,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0138
63631,1,4) $350 - $500,473.56,1,0,Rural,0,Web,Womens E-Mail,4,1,0.6607
63632,1,2) $100 - $200,119.35,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0559
63633,10,5) $500 - $750,512.12,1,0,Surburban,1,Multichannel,Womens E-Mail,4,0,0.0189
63634,1,2) $100 - $200,159.78,1,0,Urban,1,Web,Mens E-Mail,2,0,0.2241
63635,1,4) $350 - $500,363.06,1,1,Surburban,0,Multichannel,Mens E-Mail,5,1,0.9209
63636,9,3) $200 - $350,288.54,1,0,Rural,0,Web,Mens E-Mail,2,0,0.2504
63637,11,2) $100 - $200,138.96,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.0168
63638,9,1) $0 - $100,66.09,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0525
63639,11,2) $100 - $200,157.6,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0009
63640,5,1) $0 - $100,70.26,1,0,Urban,0,Web,Mens E-Mail,2,0,0.1422
63641,8,2) $100 - $200,159.82,0,1,Surburban,0,Web,No E-Mail,5,0,0.0176
63642,9,1) $0 - $100,81.74,1,0,Surburban,0,Web,No E-Mail,6,0,0.0014
63643,1,1) $0 - $100,55.85,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0053
63644,4,2) $100 - $200,105.66,1,0,Urban,0,Phone,No E-Mail,6,0,0.0038
63645,7,3) $200 - $350,268.86,0,1,Surburban,0,Phone,No E-Mail,5,0,0.0485
63646,3,3) $200 - $350,219.52,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.4165
63647,6,1) $0 - $100,72.13,1,0,Urban,1,Phone,No E-Mail,6,0,0.0012
63648,10,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0197
63649,5,2) $100 - $200,147.88,1,0,Surburban,1,Web,No E-Mail,6,0,0.002
63650,2,2) $100 - $200,188.9,0,1,Urban,0,Web,Womens E-Mail,1,0,0.3983
63651,10,3) $200 - $350,238.97,0,1,Urban,0,Multichannel,No E-Mail,5,0,0.0589
63652,2,"6) $750 - $1,000",980.39,1,0,Urban,1,Phone,No E-Mail,6,1,0.8264
63653,1,2) $100 - $200,188.96,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.3291
63654,9,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.033
63655,6,"6) $750 - $1,000",913.91,1,0,Urban,1,Phone,Womens E-Mail,4,1,0.8085
63656,12,1) $0 - $100,95.38,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.0149
63657,10,5) $500 - $750,595.32,1,1,Surburban,1,Phone,No E-Mail,11,0,0.4496
63658,6,1) $0 - $100,86.16,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0143
63659,5,1) $0 - $100,74.53,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0048
63660,9,1) $0 - $100,52.04,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0234
63661,1,3) $200 - $350,203.79,1,0,Urban,0,Web,Mens E-Mail,2,1,0.6097
63662,10,2) $100 - $200,181.29,1,0,Urban,0,Web,Mens E-Mail,2,0,0.0442
63663,4,1) $0 - $100,42.9,0,1,Urban,1,Web,No E-Mail,5,0,0.0309
63664,10,1) $0 - $100,81.66,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.0448
63665,1,1) $0 - $100,83.44,0,1,Rural,1,Phone,Mens E-Mail,3,0,0.4632
63666,10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0142
63667,11,1) $0 - $100,44.72,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.0121
63668,6,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,2,0,0.2268
63669,2,2) $100 - $200,182.18,1,0,Urban,0,Web,Womens E-Mail,4,0,0.059
63670,9,3) $200 - $350,238.11,1,1,Urban,0,Multichannel,Mens E-Mail,5,0,0.1922
63671,2,5) $500 - $750,727.7,1,0,Urban,1,Multichannel,Womens E-Mail,4,0,0.2589
63672,1,3) $200 - $350,248.71,1,0,Urban,1,Phone,No E-Mail,6,0,0.0119
63673,1,5) $500 - $750,696.83,1,1,Surburban,1,Multichannel,Mens E-Mail,5,1,0.817
63674,2,"6) $750 - $1,000",854.36,1,0,Urban,1,Phone,No E-Mail,6,1,0.7704
63675,1,"6) $750 - $1,000",763.12,1,1,Surburban,1,Phone,Mens E-Mail,5,1,0.9929
