ID,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,DM_category,Label,Score
62608,2,2) $100 - $200,123.13,1,0,Urban,1,Web,Womens E-Mail,4,0,0.9627
62867,2,2) $100 - $200,100.68,1,0,Urban,1,Web,Womens E-Mail,4,0,0.9628
62231,3,2) $100 - $200,125.82,1,0,Urban,1,Web,Womens E-Mail,4,0,0.967
61955,5,2) $100 - $200,106.07,1,0,Urban,1,Web,Womens E-Mail,4,0,0.9891
63009,8,2) $100 - $200,192.46,1,0,Urban,1,Web,Womens E-Mail,4,0,0.9963
62517,11,2) $100 - $200,183.58,1,0,Urban,1,Web,Womens E-Mail,4,0,0.9986
63534,11,2) $100 - $200,138.98,1,0,Urban,1,Web,Womens E-Mail,4,0,0.9987
63818,2,3) $200 - $350,209.83,1,0,Urban,1,Web,Womens E-Mail,4,0,0.9166
62787,3,3) $200 - $350,230.34,1,0,Urban,1,Web,Womens E-Mail,4,0,0.9251
63317,5,3) $200 - $350,259.66,1,0,Urban,1,Web,Womens E-Mail,4,0,0.974
62223,5,3) $200 - $350,228.23,1,0,Urban,1,Web,Womens E-Mail,4,0,0.9745
62512,3,5) $500 - $750,586.97,1,0,Urban,1,Web,Womens E-Mail,4,0,0.8342
63207,11,5) $500 - $750,622.07,0,1,Rural,1,Multichannel,Mens E-Mail,3,0,0.6795
63222,12,5) $500 - $750,609.19,0,1,Rural,1,Multichannel,Mens E-Mail,3,0,0.6403
64060,1,3) $200 - $350,221.89,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.6928
62884,9,3) $200 - $350,210.14,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.9703
63854,10,3) $200 - $350,267.99,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.9699
62374,4,4) $350 - $500,366.87,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.6718
63685,9,4) $350 - $500,423.73,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.8994
63441,10,4) $350 - $500,434.98,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.9
63975,1,5) $500 - $750,510.53,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.5082
63500,4,5) $500 - $750,667.84,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.7088
63463,6,5) $500 - $750,590.33,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.7927
63329,8,5) $500 - $750,618.09,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.9166
62814,5,3) $200 - $350,325.85,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.7166
63944,6,3) $200 - $350,216.32,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.7336
63102,10,3) $200 - $350,277.66,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.9024
62942,10,5) $500 - $750,579.07,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.7975
63923,4,3) $200 - $350,268.8,0,1,Urban,1,Multichannel,Mens E-Mail,3,0,0.5853
62239,5,3) $200 - $350,282.76,0,1,Urban,1,Multichannel,Mens E-Mail,3,0,0.6537
63945,6,3) $200 - $350,290.93,0,1,Urban,1,Multichannel,Mens E-Mail,3,0,0.6539
63482,8,3) $200 - $350,297.12,0,1,Urban,1,Multichannel,Mens E-Mail,3,0,0.8503
62728,1,3) $200 - $350,312.33,0,1,Urban,1,Multichannel,No E-Mail,5,0,0.6816
61908,9,3) $200 - $350,281.87,0,1,Urban,1,Multichannel,No E-Mail,5,0,0.9693
62881,12,3) $200 - $350,236.07,0,1,Urban,1,Multichannel,No E-Mail,5,0,0.9847
64017,2,5) $500 - $750,638.94,0,1,Urban,1,Multichannel,No E-Mail,5,0,0.5002
63055,4,5) $500 - $750,638.77,0,1,Urban,1,Multichannel,No E-Mail,5,0,0.7226
62639,6,5) $500 - $750,510.81,0,1,Urban,1,Multichannel,No E-Mail,5,0,0.8147
63715,5,3) $200 - $350,218.28,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.7343
63551,7,3) $200 - $350,272.65,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.808
63018,9,4) $350 - $500,399.15,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.7292
61992,10,5) $500 - $750,556.36,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.8054
62766,1,1) $0 - $100,96.03,0,1,Rural,1,Phone,Mens E-Mail,3,0,0.508
63665,1,1) $0 - $100,83.44,0,1,Rural,1,Phone,Mens E-Mail,3,0,0.5084
62317,8,1) $0 - $100,36.88,0,1,Rural,1,Phone,Mens E-Mail,3,0,0.9294
63536,11,2) $100 - $200,120.25,0,1,Rural,1,Phone,Mens E-Mail,3,0,0.9738
63684,8,3) $200 - $350,218.39,0,1,Rural,1,Phone,Mens E-Mail,3,0,0.8527
63226,12,3) $200 - $350,304.92,0,1,Rural,1,Phone,Mens E-Mail,3,0,0.9241
62428,2,1) $0 - $100,29.99,0,1,Rural,1,Phone,No E-Mail,5,0,0.8566
62701,11,1) $0 - $100,68.75,0,1,Rural,1,Phone,No E-Mail,5,0,0.9943
64081,4,2) $100 - $200,125.53,0,1,Rural,1,Phone,No E-Mail,5,0,0.9415
63478,5,2) $100 - $200,120.35,0,1,Rural,1,Phone,No E-Mail,5,0,0.9561
62414,5,2) $100 - $200,112.05,0,1,Rural,1,Phone,No E-Mail,5,0,0.9562
63425,11,2) $100 - $200,192.03,0,1,Rural,1,Phone,No E-Mail,5,0,0.9943
63135,2,3) $200 - $350,252.76,0,1,Rural,1,Phone,No E-Mail,5,0,0.72
63045,10,3) $200 - $350,244.91,0,1,Rural,1,Phone,No E-Mail,5,0,0.9697
62579,9,5) $500 - $750,557.08,0,1,Rural,1,Phone,No E-Mail,5,0,0.9311
63400,2,1) $0 - $100,45.16,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.6335
62146,6,1) $0 - $100,53.79,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.8596
63894,7,1) $0 - $100,53.47,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.9055
63637,11,2) $100 - $200,138.96,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.9811
63781,5,3) $200 - $350,243.95,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.7246
62431,2,1) $0 - $100,72.47,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.7804
61938,4,1) $0 - $100,92.12,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9022
63071,4,1) $0 - $100,74.67,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9024
63694,4,1) $0 - $100,55.19,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9025
63523,4,1) $0 - $100,55.72,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9025
63972,5,1) $0 - $100,85.41,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9258
62207,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9773
62204,9,1) $0 - $100,75.8,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9773
64063,9,1) $0 - $100,82.46,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9773
62704,10,1) $0 - $100,73.09,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9777
63821,10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9778
63457,10,1) $0 - $100,30.6,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9778
62329,1,2) $100 - $200,119.94,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.7565
62625,1,2) $100 - $200,105.85,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.757
63986,2,2) $100 - $200,162.43,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.7847
63324,2,2) $100 - $200,146.69,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.7856
63241,3,2) $100 - $200,152.9,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.8061
62576,6,2) $100 - $200,115.86,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.929
63786,9,2) $100 - $200,197.58,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9775
62616,9,2) $100 - $200,155.06,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9779
63615,10,2) $100 - $200,140.65,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9784
63143,10,2) $100 - $200,120.7,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9785
64068,11,2) $100 - $200,195.12,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9905
63044,1,3) $200 - $350,257.03,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.5624
62462,7,3) $200 - $350,339.35,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.888
63437,10,3) $200 - $350,227.66,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.9506
63077,10,5) $500 - $750,506.48,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.8989
62640,1,1) $0 - $100,92.89,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9354
62476,1,1) $0 - $100,75.68,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9355
62333,1,1) $0 - $100,40.02,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9356
62738,1,1) $0 - $100,45.05,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9356
63559,4,1) $0 - $100,56.78,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9782
63658,6,1) $0 - $100,86.16,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9839
62977,7,1) $0 - $100,94.22,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9896
63916,7,1) $0 - $100,40.46,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9897
62090,8,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9946
61959,8,1) $0 - $100,30.73,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9946
63778,9,1) $0 - $100,34.59,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9952
63427,9,1) $0 - $100,69.1,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9952
62969,10,1) $0 - $100,73.04,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9953
62403,11,1) $0 - $100,67.7,0,1,Surburban,1,Phone,No E-Mail,5,0,0.998
63859,11,1) $0 - $100,87.64,0,1,Surburban,1,Phone,No E-Mail,5,0,0.998
63632,1,2) $100 - $200,119.35,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9378
63297,2,2) $100 - $200,133.09,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9469
63353,2,2) $100 - $200,125.95,0,1,Surburban,1,Phone,No E-Mail,5,0,0.947
62521,3,2) $100 - $200,133.03,0,1,Surburban,1,Phone,No E-Mail,5,0,0.953
63295,6,2) $100 - $200,107.15,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9845
62175,8,2) $100 - $200,191.32,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9947
63473,10,2) $100 - $200,102.41,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9955
62140,3,3) $200 - $350,235.28,0,1,Surburban,1,Phone,No E-Mail,5,0,0.8952
63808,4,3) $200 - $350,272.52,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9502
63727,10,3) $200 - $350,225.14,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9894
64080,3,4) $350 - $500,487.1,0,1,Surburban,1,Phone,No E-Mail,5,0,0.686
63509,1,5) $500 - $750,550.39,0,1,Surburban,1,Phone,No E-Mail,5,0,0.733
63570,7,5) $500 - $750,730.75,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9278
62425,10,5) $500 - $750,634.17,0,1,Surburban,1,Phone,No E-Mail,5,0,0.9721
62543,2,1) $0 - $100,78.8,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.8329
64029,3,1) $0 - $100,97.24,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.8498
62184,3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.8502
62593,4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9285
63004,4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9285
62722,5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9461
63238,5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9461
63254,5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9461
63958,8,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9816
63393,8,1) $0 - $100,68.21,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9816
63914,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9837
64008,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9837
63775,9,1) $0 - $100,80.35,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9837
62163,10,1) $0 - $100,89.57,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.984
63666,10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9841
62453,2,2) $100 - $200,136.51,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.8376
62357,3,2) $100 - $200,120.26,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.8549
64034,4,2) $100 - $200,152.26,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9304
63994,8,2) $100 - $200,194.46,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9818
62628,8,2) $100 - $200,146.86,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9821
63121,11,2) $100 - $200,127.21,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9934
62052,1,3) $200 - $350,323.88,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.6314
63960,4,3) $200 - $350,333.26,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.84
63227,4,3) $200 - $350,204.15,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.852
63275,5,3) $200 - $350,225.32,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.8849
63483,9,3) $200 - $350,282.6,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.9622
62647,4,4) $350 - $500,371.5,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.6249
63438,4,5) $500 - $750,511.62,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.7229
62656,5,5) $500 - $750,623.74,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.7452
64071,5,5) $500 - $750,549.87,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.7686
62085,6,5) $500 - $750,503.48,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.7822
62407,1,1) $0 - $100,48.12,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.7518
62081,2,1) $0 - $100,75.26,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.7824
62960,3,1) $0 - $100,93.97,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.8031
63571,3,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.8036
64096,5,1) $0 - $100,38.91,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9268
62938,6,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9272
63418,6,1) $0 - $100,30.5,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9272
63520,6,1) $0 - $100,67.97,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9272
62296,7,1) $0 - $100,38.25,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9523
63399,9,1) $0 - $100,99.48,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9775
64048,10,1) $0 - $100,97.55,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9779
63494,10,1) $0 - $100,53.43,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.978
61904,11,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9905
63573,11,1) $0 - $100,70.73,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9905
62359,12,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9885
64033,12,1) $0 - $100,37.94,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9885
63208,1,2) $100 - $200,186.49,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.7544
63127,2,2) $100 - $200,145.12,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.7876
63248,6,2) $100 - $200,122.61,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9297
63489,10,2) $100 - $200,192.45,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9783
64078,10,2) $100 - $200,102.01,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9789
63676,12,2) $100 - $200,177.27,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.9887
62637,1,3) $200 - $350,216.63,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.5713
62111,4,3) $200 - $350,239.07,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.8027
63256,5,3) $200 - $350,257.31,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.8445
63404,7,5) $500 - $750,693.65,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.7436
62311,10,5) $500 - $750,517.62,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.8985
62057,1,1) $0 - $100,91.71,0,1,Urban,1,Phone,No E-Mail,5,0,0.9361
62340,2,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,5,0,0.9458
64067,5,1) $0 - $100,77.73,0,1,Urban,1,Phone,No E-Mail,5,0,0.9839
63024,5,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,5,0,0.984
62112,6,1) $0 - $100,81.12,0,1,Urban,1,Phone,No E-Mail,5,0,0.9841
63610,7,1) $0 - $100,86.1,0,1,Urban,1,Phone,No E-Mail,5,0,0.9897
63793,7,1) $0 - $100,57.16,0,1,Urban,1,Phone,No E-Mail,5,0,0.9898
62164,8,1) $0 - $100,40.35,0,1,Urban,1,Phone,No E-Mail,5,0,0.9947
64065,8,1) $0 - $100,58.58,0,1,Urban,1,Phone,No E-Mail,5,0,0.9947
63061,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,5,0,0.9953
63138,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,5,0,0.9953
63019,9,1) $0 - $100,49.21,0,1,Urban,1,Phone,No E-Mail,5,0,0.9953
62729,9,1) $0 - $100,79.02,0,1,Urban,1,Phone,No E-Mail,5,0,0.9953
63213,3,2) $100 - $200,123.61,0,1,Urban,1,Phone,No E-Mail,5,0,0.9537
62774,4,2) $100 - $200,113.37,0,1,Urban,1,Phone,No E-Mail,5,0,0.9793
62020,6,2) $100 - $200,171.95,0,1,Urban,1,Phone,No E-Mail,5,0,0.9844
62875,9,2) $100 - $200,113.24,0,1,Urban,1,Phone,No E-Mail,5,0,0.9955
62487,5,3) $200 - $350,217.41,0,1,Urban,1,Phone,No E-Mail,5,0,0.9643
62262,8,3) $200 - $350,249.33,0,1,Urban,1,Phone,No E-Mail,5,0,0.9877
64030,3,5) $500 - $750,659.41,0,1,Urban,1,Phone,No E-Mail,5,0,0.7556
62954,3,5) $500 - $750,523.23,0,1,Urban,1,Phone,No E-Mail,5,0,0.7966
63858,5,5) $500 - $750,588.45,0,1,Urban,1,Phone,No E-Mail,5,0,0.9159
63290,9,5) $500 - $750,634.31,0,1,Urban,1,Phone,No E-Mail,5,0,0.9718
62409,12,5) $500 - $750,540.25,0,1,Urban,1,Phone,No E-Mail,5,0,0.9877
63625,1,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.8095
63873,1,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.8095
62533,3,1) $0 - $100,97.79,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.8512
63901,3,1) $0 - $100,99.94,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.8512
63939,3,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.8517
61941,6,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9471
62044,6,1) $0 - $100,62.4,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9471
62358,8,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9818
63166,8,1) $0 - $100,45.79,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9818
62925,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9839
63307,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9839
63978,10,1) $0 - $100,34.88,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9842
62258,10,1) $0 - $100,51.88,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9842
62920,12,1) $0 - $100,97.26,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9917
62034,1,2) $100 - $200,143.38,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.8142
63834,2,2) $100 - $200,115.1,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.8399
63771,4,2) $100 - $200,168.02,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9307
62433,5,2) $100 - $200,145.08,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9482
63722,7,2) $100 - $200,115.46,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9668
63719,9,2) $100 - $200,115.96,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9845
63630,9,2) $100 - $200,116.45,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9845
63349,2,3) $200 - $350,214.4,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.69
62882,6,3) $200 - $350,332.74,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.8786
62067,6,3) $200 - $350,237.08,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.8861
63197,8,3) $200 - $350,273.14,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.9582
63362,5,1) $0 - $100,34.14,0,1,Rural,1,Web,Mens E-Mail,3,0,0.7268
62432,9,1) $0 - $100,86.3,0,1,Rural,1,Web,Mens E-Mail,3,0,0.9014
62412,9,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens E-Mail,3,0,0.9016
62243,11,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens E-Mail,3,0,0.9566
63756,9,4) $350 - $500,378.34,0,1,Rural,1,Web,Mens E-Mail,3,0,0.5383
62474,9,5) $500 - $750,519.43,0,1,Rural,1,Web,Mens E-Mail,3,0,0.6451
62927,3,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,5,0,0.8067
63738,9,1) $0 - $100,56.57,0,1,Rural,1,Web,No E-Mail,5,0,0.978
61927,11,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,5,0,0.9907
62936,4,2) $100 - $200,136.93,0,1,Rural,1,Web,No E-Mail,5,0,0.908
62851,8,2) $100 - $200,106.73,0,1,Rural,1,Web,No E-Mail,5,0,0.9761
62198,9,2) $100 - $200,110.99,0,1,Rural,1,Web,No E-Mail,5,0,0.9788
62935,8,3) $200 - $350,248.51,0,1,Rural,1,Web,No E-Mail,5,0,0.9443
62775,9,5) $500 - $750,509,0,1,Rural,1,Web,No E-Mail,5,0,0.8995
63249,4,1) $0 - $100,29.99,0,1,Rural,1,Web,Womens E-Mail,1,0,0.7343
62450,10,1) $0 - $100,31.1,0,1,Rural,1,Web,Womens E-Mail,1,0,0.9292
63299,8,2) $100 - $200,169.61,0,1,Rural,1,Web,Womens E-Mail,1,0,0.9207
62245,8,3) $200 - $350,273.93,0,1,Rural,1,Web,Womens E-Mail,1,0,0.8282
62008,9,3) $200 - $350,240.57,0,1,Rural,1,Web,Womens E-Mail,1,0,0.848
63951,1,1) $0 - $100,91.27,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.6472
62000,1,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.6478
64050,1,1) $0 - $100,45.67,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.6479
63258,2,1) $0 - $100,99.11,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.6853
61993,4,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.8505
62897,5,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.8849
62129,6,1) $0 - $100,72.61,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.8855
62133,7,1) $0 - $100,61.94,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.9238
62252,8,1) $0 - $100,89.98,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.9589
63785,8,1) $0 - $100,49.76,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.959
63739,9,1) $0 - $100,83.91,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.9635
62351,9,1) $0 - $100,71.22,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.9636
62094,10,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.9643
62734,10,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.9643
63111,10,1) $0 - $100,40.1,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.9643
62696,12,1) $0 - $100,31.27,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.9812
63315,2,2) $100 - $200,145.92,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.6925
62350,4,2) $100 - $200,187.41,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.8523
63838,5,2) $100 - $200,186.03,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.8864
63564,5,2) $100 - $200,106.97,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.8889
63407,6,2) $100 - $200,170.89,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.8877
62847,7,2) $100 - $200,101.5,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.9266
63728,11,2) $100 - $200,117.3,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.9851
63943,12,2) $100 - $200,194.4,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.9814
63687,8,4) $350 - $500,420.17,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.7396
62055,7,5) $500 - $750,524.78,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.7046
62901,8,5) $500 - $750,613.07,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.7989
63811,10,5) $500 - $750,662.03,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.8072
63626,1,1) $0 - $100,42.92,0,1,Surburban,1,Web,No E-Mail,5,0,0.8993
62319,1,1) $0 - $100,50.51,0,1,Surburban,1,Web,No E-Mail,5,0,0.8993
62310,1,1) $0 - $100,56.65,0,1,Surburban,1,Web,No E-Mail,5,0,0.8993
62635,3,1) $0 - $100,91.42,0,1,Surburban,1,Web,No E-Mail,5,0,0.9232
63268,3,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,5,0,0.9234
62042,4,1) $0 - $100,87.93,0,1,Surburban,1,Web,No E-Mail,5,0,0.9649
61968,4,1) $0 - $100,93.76,0,1,Surburban,1,Web,No E-Mail,5,0,0.9649
62602,8,1) $0 - $100,36.97,0,1,Surburban,1,Web,No E-Mail,5,0,0.9913
